SK_ID_CURR,TARGET
100001,0.04814352
100005,0.10151945
100013,0.022751212
100028,0.0443303
100038,0.119545415
100042,0.052851427
100057,0.022104438
100065,0.062731475
100066,0.018631812
100067,0.0969585
100074,0.08352625
100090,0.06451247
100091,0.115917586
100092,0.07968196
100106,0.068923764
100107,0.10931322
100109,0.06889262
100117,0.037099946
100128,0.10407639
100141,0.03927874
100150,0.028256807
100168,0.016601536
100169,0.052479252
100170,0.06653496
100171,0.03302423
100172,0.0821709
100184,0.07315811
100187,0.07072563
100212,0.049460735
100222,0.078145675
100223,0.028843911
100232,0.026972529
100241,0.1367277
100245,0.030610045
100253,0.029325176
100256,0.10592529
100271,0.019944357
100278,0.18632132
100280,0.013645798
100306,0.13134465
100311,0.12745024
100312,0.049647868
100330,0.07587924
100331,0.03523773
100352,0.07935763
100358,0.062596425
100367,0.038378872
100382,0.16250628
100384,0.071400814
100385,0.10036181
100386,0.033206273
100399,0.034616638
100404,0.082052775
100416,0.021999614
100422,0.06568941
100426,0.060414568
100438,0.036982972
100444,0.16844827
100445,0.13773629
100446,0.0997734
100447,0.027358934
100450,0.05374001
100466,0.029253209
100483,0.03407256
100484,0.017990414
100494,0.058289487
100510,0.14135233
100512,0.02811177
100517,0.025473889
100548,0.04370946
100551,0.0439468
100552,0.10145098
100553,0.029080853
100561,0.15715013
100568,0.36738437
100569,0.04836693
100591,0.055453017
100592,0.028357124
100602,0.0755244
100607,0.041443072
100613,0.09485294
100617,0.15361837
100618,0.08168709
100622,0.05980581
100625,0.10448582
100677,0.13319759
100699,0.045426548
100702,0.36636123
100711,0.101067565
100729,0.11925299
100740,0.17345837
100744,0.15309297
100745,0.05536623
100747,0.096947946
100751,0.26359344
100752,0.061213087
100753,0.23797634
100754,0.20445733
100760,0.047019992
100762,0.11349481
100763,0.0745624
100765,0.02532428
100770,0.09414067
100772,0.023384804
100777,0.04164759
100791,0.030667452
100792,0.020571178
100797,0.028094513
100823,0.029804515
100826,0.035954017
100830,0.038765006
100836,0.22076865
100872,0.026928674
100910,0.071835846
100913,0.1421712
100918,0.0682182
100931,0.01947637
100952,0.05277606
100953,0.051784933
100965,0.17217897
100970,0.050221212
100982,0.11139504
100983,0.074848674
100984,0.059952654
100987,0.05217434
100997,0.050964963
100998,0.08615226
101002,0.09484195
101005,0.20040311
101008,0.15870014
101020,0.08447828
101021,0.036709525
101024,0.08632333
101025,0.1218917
101026,0.047905356
101031,0.039392155
101041,0.026612723
101051,0.02268297
101055,0.08724775
101056,0.2944099
101057,0.047679197
101064,0.03541873
101079,0.13346943
101087,0.043514457
101090,0.03496888
101092,0.082476005
101097,0.08368772
101099,0.020800179
101107,0.068874866
101118,0.040622517
101125,0.08235004
101126,0.027258294
101128,0.025465196
101136,0.098816715
101140,0.15722744
101149,0.17533766
101160,0.085469596
101169,0.16182148
101181,0.030580929
101186,0.027811913
101190,0.09645375
101193,0.10524178
101194,0.11896414
101198,0.15215471
101200,0.04139134
101204,0.029990377
101211,0.059482254
101213,0.088988654
101223,0.044296663
101225,0.10278608
101237,0.08158955
101243,0.07415098
101244,0.13361868
101258,0.04403908
101259,0.16013408
101268,0.12031925
101269,0.02322942
101271,0.11439939
101279,0.0564456
101281,0.14122495
101287,0.048191193
101292,0.04258234
101294,0.03901945
101296,0.06753845
101297,0.041866075
101299,0.07025254
101301,0.040093064
101305,0.062210847
101308,0.0625019
101318,0.023329807
101327,0.24927813
101329,0.030190362
101332,0.06448431
101337,0.04653528
101343,0.032104243
101345,0.023080118
101346,0.020176012
101353,0.017981807
101354,0.079777025
101355,0.15858068
101356,0.035112634
101362,0.06555408
101363,0.2832267
101365,0.03035142
101366,0.08645184
101367,0.13599093
101368,0.014086574
101374,0.11392275
101380,0.030313024
101383,0.031077081
101398,0.027749248
101399,0.28750968
101401,0.14299744
101412,0.081277266
101426,0.038266983
101427,0.31781578
101428,0.13739249
101429,0.15221982
101434,0.04266928
101440,0.07945
101448,0.084380984
101449,0.06532175
101465,0.05329757
101467,0.026639083
101472,0.088067
101478,0.15673478
101497,0.056594685
101504,0.13795096
101547,0.03894352
101548,0.05493218
101555,0.087215155
101570,0.03197534
101572,0.08884011
101578,0.03527664
101580,0.08413189
101588,0.13073379
101602,0.034100708
101610,0.11033659
101614,0.06343294
101616,0.03494879
101643,0.09582311
101644,0.046337962
101649,0.1491054
101650,0.084816076
101665,0.016482338
101667,0.08713704
101669,0.041905645
101674,0.06931506
101675,0.0380433
101678,0.081392035
101682,0.06661411
101686,0.04797021
101697,0.1395216
101700,0.21256728
101711,0.055413954
101714,0.03614617
101715,0.19553691
101728,0.054132283
101732,0.04851303
101757,0.12260668
101758,0.039270677
101759,0.056869246
101762,0.023039507
101764,0.05028885
101780,0.31526724
101784,0.023021832
101789,0.017659064
101816,0.100136764
101819,0.03265795
101827,0.01586633
101863,0.08231379
101867,0.07616228
101870,0.018249443
101873,0.14256716
101878,0.13144371
101879,0.040600542
101880,0.028202059
101887,0.05925583
101897,0.032455087
101901,0.1288502
101903,0.19346322
101920,0.02919268
101921,0.038127396
101922,0.02843289
101961,0.13639733
101962,0.029576957
101971,0.06710783
101976,0.19783057
102002,0.0630745
102005,0.035042718
102007,0.31444284
102017,0.019475639
102019,0.15145603
102029,0.019110508
102051,0.122394964
102052,0.013321274
102054,0.024325171
102062,0.07828143
102067,0.140922
102068,0.076166406
102070,0.0521705
102090,0.09380348
102092,0.06493456
102099,0.10541382
102100,0.02994752
102112,0.062604964
102113,0.039373357
102122,0.15782721
102123,0.04735803
102125,0.046533268
102126,0.17925198
102146,0.0649006
102147,0.10822273
102151,0.03789379
102158,0.15644275
102159,0.03569363
102162,0.099037364
102165,0.06377073
102166,0.031180188
102174,0.029426517
102193,0.14523035
102198,0.052808978
102205,0.1270879
102206,0.02952005
102218,0.026518181
102221,0.052855123
102230,0.054885596
102238,0.10532079
102248,0.06196739
102252,0.13120632
102259,0.0565929
102262,0.15154015
102273,0.06614291
102286,0.14317903
102293,0.028927853
102294,0.057594858
102296,0.07891313
102298,0.056158397
102303,0.0393177
102309,0.039484374
102315,0.043377504
102340,0.042661753
102342,0.09829241
102344,0.09172311
102346,0.061286293
102347,0.025545906
102374,0.05891311
102380,0.04515922
102387,0.0357348
102393,0.081870094
102403,0.022018882
102413,0.055520393
102414,0.01631497
102415,0.049400564
102416,0.08523552
102439,0.03898594
102441,0.053034227
102443,0.025480488
