SK_ID_CURR,TARGET
100001,0.04956908
100005,0.117103435
100013,0.026499692
100028,0.032746427
100038,0.095258646
100042,0.07074211
100057,0.022510927
100065,0.056672003
100066,0.021990445
100067,0.079246536
100074,0.07289509
100090,0.06883796
100091,0.14548194
100092,0.09339332
100106,0.041975573
100107,0.117053054
100109,0.06898816
100117,0.043093618
100128,0.10634486
100141,0.04048227
100150,0.030658586
100168,0.028525818
100169,0.066684455
100170,0.1299202
100171,0.032664772
100172,0.07085576
100184,0.067078084
100187,0.05869601
100212,0.035777874
100222,0.041028004
100223,0.04352258
100232,0.03255783
100241,0.13376972
100245,0.030878339
100253,0.03757861
100256,0.085745834
100271,0.015301367
100278,0.18238114
100280,0.014492768
100306,0.11618632
100311,0.05565648
100312,0.037957154
100330,0.07219104
100331,0.029838916
100352,0.10234485
100358,0.053624786
100367,0.05356446
100382,0.10573204
100384,0.1066801
100385,0.07470834
100386,0.043953694
100399,0.048664823
100404,0.040193632
100416,0.021478929
100422,0.037653346
100426,0.054259982
100438,0.023118684
100444,0.17608531
100445,0.11547985
100446,0.13241602
100447,0.04905577
100450,0.09184641
100466,0.046489652
100483,0.026249558
100484,0.019362403
100494,0.042322792
100510,0.11023306
100512,0.05752932
100517,0.03383062
100548,0.03791464
100551,0.051391818
100552,0.06682813
100553,0.026432429
100561,0.20635514
100568,0.30016705
100569,0.048733197
100591,0.07017688
100592,0.033403873
100602,0.044623215
100607,0.030972289
100613,0.075697646
100617,0.10336292
100618,0.09172811
100622,0.05993267
100625,0.06561894
100677,0.14224213
100699,0.06479639
100702,0.3381752
100711,0.07839947
100729,0.10671618
100740,0.20669991
100744,0.110007904
100745,0.036709063
100747,0.08161883
100751,0.23807427
100752,0.07909561
100753,0.18981503
100754,0.29381695
100760,0.058962665
100762,0.09287767
100763,0.053097114
100765,0.03106777
100770,0.08054948
100772,0.020339116
100777,0.04316008
100791,0.024639344
100792,0.02521512
100797,0.029852005
100823,0.025122533
100826,0.038495734
100830,0.038963776
100836,0.17008203
100872,0.026791565
100910,0.16069496
100913,0.121464185
100918,0.045910742
100931,0.019906621
100952,0.02917362
100953,0.025328623
100965,0.18358813
100970,0.053462308
100982,0.13048548
100983,0.12141842
100984,0.06463
100987,0.03217148
100997,0.058359154
100998,0.08877704
101002,0.08419021
101005,0.19716175
101008,0.12049407
101020,0.05698116
101021,0.056291506
101024,0.079738684
101025,0.15710445
101026,0.035947017
101031,0.046570454
101041,0.02793339
101051,0.027835997
101055,0.075289495
101056,0.2609061
101057,0.034080084
101064,0.048004042
101079,0.11362566
101087,0.03892719
101090,0.04943487
101092,0.08461219
101097,0.12385336
101099,0.023017198
101107,0.09593881
101118,0.03147862
101125,0.09983899
101126,0.019707652
101128,0.027578631
101136,0.094998
101140,0.10174826
101149,0.16187072
101160,0.100911796
101169,0.22369012
101181,0.053526975
101186,0.038333107
101190,0.0634527
101193,0.11502402
101194,0.07954226
101198,0.106639884
101200,0.04676854
101204,0.024933325
101211,0.08033197
101213,0.07536741
101223,0.062203266
101225,0.12910177
101237,0.065237
101243,0.06399673
101244,0.10494407
101258,0.050390244
101259,0.15007918
101268,0.13797045
101269,0.045928825
101271,0.0644304
101279,0.07665526
101281,0.13596822
101287,0.049307086
101292,0.04844507
101294,0.042886928
101296,0.08521461
101297,0.040290285
101299,0.059895877
101301,0.040350202
101305,0.0694283
101308,0.13912101
101318,0.022154147
101327,0.22443533
101329,0.024903068
101332,0.098458484
101337,0.037964713
101343,0.0391228
101345,0.03135016
101346,0.0166997
101353,0.017424025
101354,0.097356096
101355,0.19158861
101356,0.028683586
101362,0.06347334
101363,0.23530747
101365,0.03150797
101366,0.06715151
101367,0.20830439
101368,0.014453374
101374,0.14050047
101380,0.03516318
101383,0.041676693
101398,0.029868195
101399,0.36812192
101401,0.14362459
101412,0.06145336
101426,0.036071282
101427,0.36744308
101428,0.13308866
101429,0.124291524
101434,0.030348722
101440,0.12197897
101448,0.09091084
101449,0.04143372
101465,0.06504926
101467,0.0333906
101472,0.079334326
101478,0.27697465
101497,0.08111287
101504,0.05244806
101547,0.030658124
101548,0.058757026
101555,0.07436984
101570,0.027941918
101572,0.081849575
101578,0.03383067
101580,0.06178308
101588,0.14930962
101602,0.04030936
101610,0.10957234
101614,0.05346308
101616,0.03508996
101643,0.08423495
101644,0.061149422
101649,0.10918415
101650,0.060543522
101665,0.026940852
101667,0.101460084
101669,0.07604568
101674,0.07191361
101675,0.0267257
101678,0.08515424
101682,0.04866834
101686,0.06083756
101697,0.12402681
101700,0.17390974
101711,0.04678931
101714,0.058806613
101715,0.20372975
101728,0.030196246
101732,0.059061874
101757,0.14406551
101758,0.05235686
101759,0.05697079
101762,0.03235838
101764,0.06077362
101780,0.24741898
101784,0.024241604
101789,0.020671014
101816,0.09569319
101819,0.03974482
101827,0.01762666
101863,0.07139787
101867,0.058629308
101870,0.020437902
101873,0.12138453
101878,0.1211929
101879,0.075353295
101880,0.0365624
101887,0.050641403
101897,0.029032899
101901,0.10011311
101903,0.18558991
101920,0.043715045
101921,0.026435385
101922,0.043115303
101961,0.092852145
101962,0.027919877
101971,0.063801765
101976,0.21365221
102002,0.060293954
102005,0.020045338
102007,0.23812746
102017,0.030996665
102019,0.16698885
102029,0.02725351
102051,0.12114937
102052,0.019440457
102054,0.03260246
102062,0.072383575
102067,0.21982352
102068,0.17168659
102070,0.049456958
102090,0.081233285
102092,0.08335098
